"UserAccount Name","herkky"
"Title","Trip 2026/05/11 12:39 P.M. Krabi"
"Comment",""
"Vehicle Nickname","KLE500"
"Distance",
"Time",189
"R.Score",

"elapsed_msec","gps_latitude","gps_longitude","instant_fuel_consumption","water_temperature","boost_temperature","engine_RPM","wheel_speed","acceleration","throttle_position","boost_pressure","gear_position","brake_pressure_fr_caliper","lean_angle","rideology_score"
14376.980469,8.422295,98.559349,0.000000,79.000000,0.000000,5074,87,0.000000,0,0,6,0.000000,0,0
14377.980469,8.422257,98.559128,0.000000,79.000000,0.000000,5030,87,0.000000,0,0,6,0.000000,0,0
14378.980469,8.422209,98.558914,0.000000,79.000000,0.000000,5129,87,0.000000,0,0,6,0.000000,0,0
14379.980469,8.422134,98.558693,0.000000,79.000000,0.000000,5115,87,0.000000,0,0,6,0.000000,0,0
14380.980469,8.422038,98.558487,0.000000,79.000000,0.000000,5121,87,0.000000,0,0,6,0.000000,0,0
14381.980469,8.421927,98.558289,0.000000,79.000000,0.000000,5096,88,0.000000,0,0,6,0.000000,0,0
14382.980469,8.421796,98.558105,0.000000,79.000000,0.000000,5138,88,0.000000,0,0,6,0.000000,0,0
14383.980469,8.421652,98.557922,0.000000,79.000000,0.000000,5172,88,0.000000,0,0,6,0.000000,0,0
14384.980469,8.421495,98.557755,0.000000,79.000000,0.000000,5166,88,0.000000,0,0,6,0.000000,0,0
14385.980469,8.421330,98.557594,0.000000,79.000000,0.000000,5154,89,0.000000,0,0,6,0.000000,0,0
14386.980469,8.421165,98.557434,0.000000,79.000000,0.000000,5235,89,0.000000,0,0,6,0.000000,0,0
14387.980469,8.421002,98.557274,0.000000,79.000000,0.000000,5235,90,0.000000,0,0,6,0.000000,0,0
14388.980469,8.420845,98.557098,0.000000,79.000000,0.000000,5253,90,0.000000,0,0,6,0.000000,0,0
14389.980469,8.420688,98.556931,0.000000,79.000000,0.000000,5224,90,0.000000,0,0,6,0.000000,0,0
14390.980469,8.420528,98.556763,0.000000,79.000000,0.000000,5277,90,0.000000,0,0,6,0.000000,0,0
14391.980469,8.420364,98.556595,0.000000,80.000000,0.000000,5251,90,0.000000,0,0,6,0.000000,0,0
14392.980469,8.420200,98.556427,0.000000,80.000000,0.000000,5231,90,0.000000,0,0,6,0.000000,0,0
14393.980469,8.420036,98.556267,0.000000,80.000000,0.000000,5246,90,0.000000,0,0,6,0.000000,0,0
14394.980469,8.419874,98.556099,0.000000,80.000000,0.000000,5230,90,0.000000,0,0,6,0.000000,0,0
14395.980469,8.419713,98.555931,0.000000,80.000000,0.000000,5211,89,0.000000,0,0,6,0.000000,0,0
14396.980469,8.419558,98.555763,0.000000,80.000000,0.000000,5156,89,0.000000,0,0,6,0.000000,0,0
14397.980469,8.419402,98.555588,0.000000,80.000000,0.000000,5138,89,0.000000,0,0,6,0.000000,0,0
14398.980469,8.419250,98.555412,0.000000,80.000000,0.000000,5093,88,0.000000,0,0,6,0.000000,0,0
14399.980469,8.419096,98.555244,0.000000,80.000000,0.000000,5119,87,0.000000,0,0,6,0.000000,0,0
14400.980469,8.418944,98.555077,0.000000,80.000000,0.000000,5142,87,0.000000,0,0,6,0.000000,0,0
14401.980469,8.418793,98.554909,0.000000,80.000000,0.000000,5129,87,0.000000,0,0,6,0.000000,0,0
14402.980469,8.418641,98.554733,0.000000,80.000000,0.000000,5028,87,0.000000,0,0,6,0.000000,0,0
14403.980469,8.418490,98.554565,0.000000,80.000000,0.000000,4942,86,0.000000,0,0,6,0.000000,0,0
14404.980469,8.418343,98.554405,0.000000,80.000000,0.000000,4833,84,0.000000,0,0,6,0.000000,0,0
14405.980469,8.418197,98.554245,0.000000,80.000000,0.000000,4681,81,0.000000,0,0,6,0.000000,0,0
14406.980469,8.418054,98.554092,0.000000,80.000000,0.000000,4648,80,0.000000,0,0,6,0.000000,0,0
14407.980469,8.417917,98.553932,0.000000,80.000000,0.000000,4659,79,0.000000,0,0,6,0.000000,0,0
14408.980469,8.417788,98.553780,0.000000,80.000000,0.000000,4688,80,0.000000,0,0,6,0.000000,0,0
14409.980469,8.417670,98.553612,0.000000,80.000000,0.000000,4690,80,0.000000,0,0,6,0.000000,0,0
14410.980469,8.417570,98.553429,0.000000,80.000000,0.000000,4725,80,0.000000,0,0,6,0.000000,0,0
14411.980469,8.417483,98.553238,0.000000,80.000000,0.000000,4758,81,0.000000,0,0,6,0.000000,0,0
14412.980469,8.417406,98.553047,0.000000,80.000000,0.000000,4752,81,0.000000,0,0,6,0.000000,0,0
14413.980469,8.417336,98.552841,0.000000,80.000000,0.000000,4843,83,0.000000,0,0,6,0.000000,0,0
14414.980469,8.417265,98.552643,0.000000,80.000000,0.000000,4808,83,0.000000,0,0,6,0.000000,0,0
14415.980469,8.417195,98.552437,0.000000,80.000000,0.000000,4976,84,0.000000,0,0,6,0.000000,0,0
14416.980469,8.417127,98.552231,0.000000,80.000000,0.000000,5025,85,0.000000,0,0,6,0.000000,0,0
14417.980469,8.417055,98.552017,0.000000,80.000000,0.000000,5074,86,0.000000,0,0,6,0.000000,0,0
14418.980469,8.416983,98.551811,0.000000,80.000000,0.000000,5025,86,0.000000,0,0,6,0.000000,0,0
14419.980469,8.416911,98.551598,0.000000,80.000000,0.000000,5093,87,0.000000,0,0,6,0.000000,0,0
14420.980469,8.416842,98.551384,0.000000,80.000000,0.000000,5140,88,0.000000,0,0,6,0.000000,0,0
14421.980469,8.416770,98.551163,0.000000,80.000000,0.000000,5217,88,0.000000,0,0,6,0.000000,0,0
14422.980469,8.416697,98.550949,0.000000,80.000000,0.000000,5220,89,0.000000,0,0,6,0.000000,0,0
14423.980469,8.416620,98.550728,0.000000,80.000000,0.000000,5275,90,0.000000,0,0,6,0.000000,0,0
14424.980469,8.416544,98.550507,0.000000,80.000000,0.000000,5259,90,0.000000,0,0,6,0.000000,0,0
14425.980469,8.416466,98.550285,0.000000,80.000000,0.000000,5202,90,0.000000,0,0,6,0.000000,0,0
14426.980469,8.416390,98.550064,0.000000,80.000000,0.000000,5202,90,0.000000,0,0,6,0.000000,0,0
14427.980469,8.416317,98.549843,0.000000,80.000000,0.000000,5142,89,0.000000,0,0,6,0.000000,0,0
14428.980469,8.416245,98.549622,0.000000,80.000000,0.000000,5157,89,0.000000,0,0,6,0.000000,0,0
14429.980469,8.416177,98.549408,0.000000,80.000000,0.000000,5166,89,0.000000,0,0,6,0.000000,0,0
14430.980469,8.416115,98.549187,0.000000,80.000000,0.000000,5211,89,0.000000,0,0,6,0.000000,0,0
14431.980469,8.416053,98.548958,0.000000,80.000000,0.000000,5177,89,0.000000,0,0,6,0.000000,0,0
14432.980469,8.415982,98.548737,0.000000,80.000000,0.000000,5165,88,0.000000,0,0,6,0.000000,0,0
14433.980469,8.415901,98.548523,0.000000,80.000000,0.000000,5103,88,0.000000,0,0,6,0.000000,0,0
14434.980469,8.415817,98.548309,0.000000,80.000000,0.000000,5091,87,0.000000,0,0,6,0.000000,0,0
14435.980469,8.415736,98.548096,0.000000,80.000000,0.000000,4975,87,0.000000,0,0,6,0.000000,0,0
14436.980469,8.415659,98.547890,0.000000,80.000000,0.000000,4823,84,0.000000,0,0,6,0.000000,0,0
14437.980469,8.415588,98.547684,0.000000,80.000000,0.000000,4662,81,0.000000,0,0,6,0.000000,0,0
14438.980469,8.415524,98.547485,0.000000,80.000000,0.000000,4664,79,0.000000,0,0,6,0.000000,0,0
14439.980469,8.415460,98.547287,0.000000,81.000000,0.000000,4632,79,0.000000,0,0,6,0.000000,0,0
14440.980469,8.415396,98.547096,0.000000,81.000000,0.000000,4653,79,0.000000,0,0,6,0.000000,0,0
14441.980469,8.415332,98.546898,0.000000,81.000000,0.000000,4635,79,0.000000,0,0,6,0.000000,0,0
14442.980469,8.415265,98.546700,0.000000,81.000000,0.000000,4681,80,0.000000,0,0,6,0.000000,0,0
14443.980469,8.415196,98.546509,0.000000,81.000000,0.000000,4637,80,0.000000,0,0,6,0.000000,0,0
14444.980469,8.415130,98.546310,0.000000,81.000000,0.000000,4630,79,0.000000,0,0,6,0.000000,0,0
14445.980469,8.415064,98.546112,0.000000,81.000000,0.000000,4646,80,0.000000,0,0,6,0.000000,0,0
14446.980469,8.415000,98.545921,0.000000,81.000000,0.000000,4642,80,0.000000,0,0,6,0.000000,0,0
14447.980469,8.414926,98.545723,0.000000,81.000000,0.000000,4671,80,0.000000,0,0,6,0.000000,0,0
14448.980469,8.414853,98.545532,0.000000,81.000000,0.000000,4605,80,0.000000,0,0,6,0.000000,0,0
14449.980469,8.414772,98.545334,0.000000,81.000000,0.000000,4648,80,0.000000,0,0,6,0.000000,0,0
14450.980469,8.414717,98.545135,0.000000,81.000000,0.000000,4681,79,0.000000,0,0,6,0.000000,0,0
14451.980469,8.414651,98.544945,0.000000,81.000000,0.000000,4719,80,0.000000,0,0,6,0.000000,0,0
14452.980469,8.414585,98.544754,0.000000,81.000000,0.000000,4725,81,0.000000,0,0,6,0.000000,0,0
14453.980469,8.414517,98.544556,0.000000,81.000000,0.000000,4728,81,0.000000,0,0,6,0.000000,0,0
14454.980469,8.414448,98.544350,0.000000,81.000000,0.000000,4666,81,0.000000,0,0,6,0.000000,0,0
14455.980469,8.414378,98.544151,0.000000,81.000000,0.000000,4505,79,0.000000,0,0,6,0.000000,0,0
14456.980469,8.414309,98.543953,0.000000,81.000000,0.000000,4442,76,0.000000,0,0,6,0.000000,0,0
14457.980469,8.414248,98.543770,0.000000,81.000000,0.000000,4488,77,0.000000,0,0,6,0.000000,0,0
14458.980469,8.414199,98.543579,0.000000,81.000000,0.000000,4530,77,0.000000,0,0,6,0.000000,0,0
14459.980469,8.414166,98.543388,0.000000,81.000000,0.000000,4574,78,0.000000,0,0,6,0.000000,0,0
14460.980469,8.414155,98.543182,0.000000,81.000000,0.000000,4608,78,0.000000,0,0,6,0.000000,0,0
14461.980469,8.414160,98.542984,0.000000,81.000000,0.000000,4595,78,0.000000,0,0,6,0.000000,0,0
14462.980469,8.414181,98.542786,0.000000,81.000000,0.000000,4656,79,0.000000,0,0,6,0.000000,0,0
14463.980469,8.414218,98.542587,0.000000,81.000000,0.000000,4687,80,0.000000,0,0,6,0.000000,0,0
14464.980469,8.414254,98.542381,0.000000,81.000000,0.000000,4815,82,0.000000,0,0,6,0.000000,0,0
14465.980469,8.414291,98.542175,0.000000,81.000000,0.000000,5004,84,0.000000,0,0,6,0.000000,0,0
14466.980469,8.414330,98.541954,0.000000,81.000000,0.000000,5122,87,0.000000,0,0,6,0.000000,0,0
14467.980469,8.414369,98.541740,0.000000,81.000000,0.000000,5358,90,0.000000,0,0,6,0.000000,0,0
14468.980469,8.414407,98.541512,0.000000,81.000000,0.000000,5464,93,0.000000,0,0,6,0.000000,0,0
14469.980469,8.414445,98.541275,0.000000,81.000000,0.000000,5578,95,0.000000,0,0,6,0.000000,0,0
14470.980469,8.414484,98.541031,0.000000,81.000000,0.000000,5733,98,0.000000,0,0,6,0.000000,0,0
14471.980469,8.414524,98.540779,0.000000,81.000000,0.000000,5800,100,0.000000,0,0,6,0.000000,0,0
14472.980469,8.414564,98.540527,0.000000,81.000000,0.000000,5813,100,0.000000,0,0,6,0.000000,0,0
14473.980469,8.414605,98.540268,0.000000,81.000000,0.000000,5816,100,0.000000,0,0,6,0.000000,0,0
14474.980469,8.414648,98.540009,0.000000,81.000000,0.000000,5760,100,0.000000,0,0,6,0.000000,0,0
14475.980469,8.414689,98.539757,0.000000,81.000000,0.000000,5722,100,0.000000,0,0,6,0.000000,0,0
14476.980469,8.414731,98.539497,0.000000,81.000000,0.000000,5705,99,0.000000,0,0,6,0.000000,0,0
14477.980469,8.414770,98.539253,0.000000,81.000000,0.000000,5742,99,0.000000,0,0,6,0.000000,0,0
14478.980469,8.414811,98.538994,0.000000,81.000000,0.000000,5716,98,0.000000,0,0,6,0.000000,0,0
14479.980469,8.414852,98.538750,0.000000,81.000000,0.000000,5705,98,0.000000,0,0,6,0.000000,0,0
14480.980469,8.414892,98.538490,0.000000,81.000000,0.000000,5681,98,0.000000,0,0,6,0.000000,0,0
14481.980469,8.414932,98.538246,0.000000,81.000000,0.000000,5685,97,0.000000,0,0,6,0.000000,0,0
14482.980469,8.414971,98.537994,0.000000,81.000000,0.000000,5621,97,0.000000,0,0,6,0.000000,0,0
14483.980469,8.415011,98.537743,0.000000,81.000000,0.000000,5647,97,0.000000,0,0,6,0.000000,0,0
14484.980469,8.415052,98.537498,0.000000,81.000000,0.000000,5598,97,0.000000,0,0,6,0.000000,0,0
14485.980469,8.415092,98.537254,0.000000,81.000000,0.000000,5601,96,0.000000,0,0,6,0.000000,0,0
14486.980469,8.415133,98.537003,0.000000,81.000000,0.000000,5569,95,0.000000,0,0,6,0.000000,0,0
14487.980469,8.415172,98.536758,0.000000,81.000000,0.000000,5424,95,0.000000,0,0,6,0.000000,0,0
14488.980469,8.415211,98.536514,0.000000,81.000000,0.000000,5464,94,0.000000,0,0,6,0.000000,0,0
14489.980469,8.415250,98.536270,0.000000,81.000000,0.000000,5353,94,0.000000,0,0,6,0.000000,0,0
14490.980469,8.415288,98.536034,0.000000,81.000000,0.000000,5418,93,0.000000,0,0,6,0.000000,0,0
14491.980469,8.415326,98.535797,0.000000,81.000000,0.000000,5347,93,0.000000,0,0,6,0.000000,0,0
14492.980469,8.415342,98.535553,0.000000,81.000000,0.000000,5332,92,0.000000,0,0,6,0.000000,0,0
14493.980469,8.415376,98.535324,0.000000,81.000000,0.000000,5224,91,0.000000,0,0,6,0.000000,0,0
14494.980469,8.415407,98.535088,0.000000,81.000000,0.000000,5181,90,0.000000,0,0,6,0.000000,0,0
14495.980469,8.415451,98.534859,0.000000,81.000000,0.000000,5115,88,0.000000,0,0,6,0.000000,0,0
14496.980469,8.415508,98.534637,0.000000,81.000000,0.000000,5070,87,0.000000,0,0,6,0.000000,0,0
14497.980469,8.415586,98.534424,0.000000,81.000000,0.000000,5023,86,0.000000,0,0,6,0.000000,0,0
14498.980469,8.415681,98.534218,0.000000,81.000000,0.000000,5038,86,0.000000,0,0,6,0.000000,0,0
14499.980469,8.415791,98.534027,0.000000,81.000000,0.000000,5021,86,0.000000,0,0,6,0.000000,0,0
14500.980469,8.415916,98.533836,0.000000,81.000000,0.000000,5057,86,0.000000,0,0,6,0.000000,0,0
14501.980469,8.416054,98.533661,0.000000,81.000000,0.000000,5043,87,0.000000,0,0,6,0.000000,0,0
14502.980469,8.416204,98.533493,0.000000,81.000000,0.000000,5077,87,0.000000,0,0,6,0.000000,0,0
14503.980469,8.416374,98.533340,0.000000,81.000000,0.000000,5053,87,0.000000,0,0,6,0.000000,0,0
14504.980469,8.416557,98.533211,0.000000,81.000000,0.000000,5072,87,0.000000,0,0,6,0.000000,0,0
14505.980469,8.416753,98.533089,0.000000,81.000000,0.000000,5077,87,0.000000,0,0,6,0.000000,0,0
14506.980469,8.416952,98.532982,0.000000,81.000000,0.000000,5058,87,0.000000,0,0,6,0.000000,0,0
14507.980469,8.417154,98.532890,0.000000,81.000000,0.000000,5082,87,0.000000,0,0,6,0.000000,0,0
14508.980469,8.417365,98.532814,0.000000,81.000000,0.000000,5096,87,0.000000,0,0,6,0.000000,0,0
14509.980469,8.417583,98.532753,0.000000,81.000000,0.000000,5108,87,0.000000,0,0,6,0.000000,0,0
14510.980469,8.417806,98.532715,0.000000,81.000000,0.000000,5143,87,0.000000,0,0,6,0.000000,0,0
14511.980469,8.418030,98.532677,0.000000,81.000000,0.000000,5142,88,0.000000,0,0,6,0.000000,0,0
14512.980469,8.418259,98.532654,0.000000,81.000000,0.000000,5217,89,0.000000,0,0,6,0.000000,0,0
14513.980469,8.418487,98.532631,0.000000,81.000000,0.000000,5272,90,0.000000,0,0,6,0.000000,0,0
14514.980469,8.418716,98.532593,0.000000,81.000000,0.000000,5246,91,0.000000,0,0,6,0.000000,0,0
14515.980469,8.418947,98.532562,0.000000,81.000000,0.000000,5328,91,0.000000,0,0,6,0.000000,0,0
14516.980469,8.419181,98.532524,0.000000,81.000000,0.000000,5383,92,0.000000,0,0,6,0.000000,0,0
14517.980469,8.419416,98.532494,0.000000,81.000000,0.000000,5438,93,0.000000,0,0,6,0.000000,0,0
14518.980469,8.419655,98.532455,0.000000,81.000000,0.000000,5486,94,0.000000,0,0,6,0.000000,0,0
14519.980469,8.419893,98.532425,0.000000,81.000000,0.000000,5486,94,0.000000,0,0,6,0.000000,0,0
14520.980469,8.420133,98.532387,0.000000,81.000000,0.000000,5456,94,0.000000,0,0,6,0.000000,0,0
14521.980469,8.420375,98.532356,0.000000,80.000000,0.000000,5466,94,0.000000,0,0,6,0.000000,0,0
14522.980469,8.420619,98.532326,0.000000,80.000000,0.000000,5452,94,0.000000,0,0,6,0.000000,0,0
14523.980469,8.420857,98.532288,0.000000,80.000000,0.000000,5399,94,0.000000,0,0,6,0.000000,0,0
14524.980469,8.421097,98.532257,0.000000,80.000000,0.000000,5410,93,0.000000,0,0,6,0.000000,0,0
14525.980469,8.421336,98.532227,0.000000,80.000000,0.000000,5378,92,0.000000,0,0,6,0.000000,0,0
14526.980469,8.421572,98.532196,0.000000,80.000000,0.000000,5339,92,0.000000,0,0,6,0.000000,0,0
14527.980469,8.421808,98.532173,0.000000,80.000000,0.000000,5347,92,0.000000,0,0,6,0.000000,0,0
14528.980469,8.422047,98.532150,0.000000,80.000000,0.000000,5283,91,0.000000,0,0,6,0.000000,0,0
14529.980469,8.422280,98.532150,0.000000,80.000000,0.000000,5301,91,0.000000,0,0,6,0.000000,0,0
14530.980469,8.422517,98.532150,0.000000,80.000000,0.000000,5305,91,0.000000,0,0,6,0.000000,0,0
14531.980469,8.422751,98.532158,0.000000,80.000000,0.000000,5246,90,0.000000,0,0,6,0.000000,0,0
14532.980469,8.422985,98.532166,0.000000,80.000000,0.000000,5268,90,0.000000,0,0,6,0.000000,0,0
14533.980469,8.423217,98.532166,0.000000,80.000000,0.000000,5224,90,0.000000,0,0,6,0.000000,0,0
14534.980469,8.423451,98.532158,0.000000,80.000000,0.000000,5250,90,0.000000,0,0,6,0.000000,0,0
14535.980469,8.423684,98.532158,0.000000,80.000000,0.000000,5200,90,0.000000,0,0,6,0.000000,0,0
14536.980469,8.423914,98.532158,0.000000,80.000000,0.000000,5098,88,0.000000,0,0,6,0.000000,0,0
14537.980469,8.424144,98.532158,0.000000,80.000000,0.000000,4876,86,0.000000,0,0,6,0.000000,0,0
14538.980469,8.424365,98.532158,0.000000,80.000000,0.000000,4734,83,0.000000,0,0,6,0.000000,0,0
14539.980469,8.424576,98.532158,0.000000,80.000000,0.000000,4955,79,0.000000,0,0,5,0.000000,0,0
14540.980469,8.424779,98.532158,0.000000,80.000000,0.000000,4937,77,0.000000,0,0,5,0.000000,0,0
14541.980469,8.424972,98.532166,0.000000,80.000000,0.000000,4851,75,0.000000,0,0,5,0.000000,0,0
14542.980469,8.425165,98.532166,0.000000,80.000000,0.000000,4821,74,0.000000,0,0,5,0.000000,0,0
14543.980469,8.425357,98.532158,0.000000,80.000000,0.000000,4737,74,0.000000,0,0,5,0.000000,0,0
14544.980469,8.425547,98.532143,0.000000,80.000000,0.000000,4727,73,0.000000,0,0,5,0.000000,0,0
14545.980469,8.425732,98.532112,0.000000,80.000000,0.000000,4751,73,0.000000,0,0,5,0.000000,0,0
14546.980469,8.425912,98.532059,0.000000,80.000000,0.000000,4718,73,0.000000,0,0,5,0.000000,0,0
14547.980469,8.426082,98.531975,0.000000,80.000000,0.000000,4778,73,0.000000,0,0,5,0.000000,0,0
14548.980469,8.426243,98.531876,0.000000,80.000000,0.000000,4746,74,0.000000,0,0,5,0.000000,0,0
14549.980469,8.426395,98.531761,0.000000,80.000000,0.000000,4767,74,0.000000,0,0,5,0.000000,0,0
14550.980469,8.426533,98.531624,0.000000,80.000000,0.000000,4852,74,0.000000,0,0,5,0.000000,0,0
14551.980469,8.426657,98.531479,0.000000,80.000000,0.000000,4866,75,0.000000,0,0,5,0.000000,0,0
14552.980469,8.426764,98.531319,0.000000,80.000000,0.000000,5009,76,0.000000,0,0,5,0.000000,0,0
14553.980469,8.426764,98.531319,0.000000,80.000000,0.000000,5000,77,0.000000,0,0,5,0.000000,0,0
14554.980469,8.426851,98.531136,0.000000,80.000000,0.000000,5036,78,0.000000,0,0,5,0.000000,0,0
14555.980469,8.426992,98.530754,0.000000,80.000000,0.000000,5117,79,0.000000,0,0,5,0.000000,0,0
14556.980469,8.427066,98.530563,0.000000,80.000000,0.000000,5182,79,0.000000,0,0,5,0.000000,0,0
14557.980469,8.427144,98.530373,0.000000,80.000000,0.000000,5133,80,0.000000,0,0,5,0.000000,0,0
14558.980469,8.427225,98.530182,0.000000,80.000000,0.000000,5226,80,0.000000,0,0,5,0.000000,0,0
14559.980469,8.427307,98.529984,0.000000,81.000000,0.000000,5241,80,0.000000,0,0,5,0.000000,0,0
14560.980469,8.427384,98.529793,0.000000,81.000000,0.000000,5220,80,0.000000,0,0,5,0.000000,0,0
14561.980469,8.427464,98.529594,0.000000,81.000000,0.000000,5087,79,0.000000,0,0,5,0.000000,0,0
14562.980469,8.427540,98.529404,0.000000,81.000000,0.000000,5046,77,0.000000,0,0,5,0.000000,0,0
14563.980469,8.427615,98.529213,0.000000,81.000000,0.000000,4973,76,0.000000,0,0,5,0.000000,0,0
14564.980469,8.427687,98.529037,0.000000,81.000000,0.000000,4998,77,0.000000,0,0,5,0.000000,0,0
14565.980469,8.427752,98.528847,0.000000,81.000000,0.000000,5053,77,0.000000,0,0,5,0.000000,0,0
14566.980469,8.427826,98.528664,0.000000,81.000000,0.000000,5077,78,0.000000,0,0,5,0.000000,0,0
14567.980469,8.427917,98.528481,0.000000,81.000000,0.000000,4966,77,0.000000,0,0,5,0.000000,0,0
14568.980469,8.427996,98.528290,0.000000,81.000000,0.000000,4826,75,0.000000,0,0,5,0.000000,0,0
14569.980469,8.428068,98.528107,0.000000,81.000000,0.000000,4570,72,0.000000,0,0,5,0.000000,0,0
14570.980469,8.428140,98.527939,0.000000,81.000000,0.000000,4364,69,0.000000,0,0,5,0.000000,0,0
14571.980469,8.428205,98.527779,0.000000,81.000000,0.000000,4213,67,0.000000,0,0,5,0.000000,0,0
14572.980469,8.428268,98.527618,0.000000,81.000000,0.000000,4019,64,0.000000,0,0,5,0.000000,0,0
14573.980469,8.428329,98.527473,0.000000,81.000000,0.000000,3825,61,0.000000,0,0,5,0.000000,0,0
14574.980469,8.428387,98.527336,0.000000,81.000000,0.000000,3621,58,0.000000,0,0,5,0.000000,0,0
14575.980469,8.428442,98.527199,0.000000,81.000000,0.000000,3434,55,0.000000,0,0,5,0.000000,0,0
14576.980469,8.428493,98.527077,0.000000,81.000000,0.000000,3277,52,0.000000,0,0,5,0.000000,0,0
14577.980469,8.428544,98.526955,0.000000,81.000000,0.000000,3090,50,0.000000,0,0,5,0.000000,0,0
14578.980469,8.428590,98.526840,0.000000,81.000000,0.000000,2846,46,0.000000,0,0,5,0.000000,0,0
14579.980469,8.428634,98.526733,0.000000,81.000000,0.000000,2325,42,0.000000,0,0,4,0.000000,0,0
14580.980469,8.428673,98.526642,0.000000,81.000000,0.000000,2806,40,0.000000,0,0,4,0.000000,0,0
14581.980469,8.428710,98.526550,0.000000,81.000000,0.000000,2679,37,0.000000,0,0,4,0.000000,0,0
14582.980469,8.428747,98.526466,0.000000,81.000000,0.000000,2690,36,0.000000,0,0,4,0.000000,0,0
14583.980469,8.428782,98.526382,0.000000,81.000000,0.000000,1797,35,0.000000,0,0,3,0.000000,0,0
14584.980469,8.428816,98.526306,0.000000,81.000000,0.000000,3325,34,0.000000,0,0,3,0.000000,0,0
14585.980469,8.428850,98.526230,0.000000,81.000000,0.000000,3227,33,0.000000,0,0,3,0.000000,0,0
14586.980469,8.428883,98.526154,0.000000,81.000000,0.000000,3111,33,0.000000,0,0,3,0.000000,0,0
14587.980469,8.428917,98.526070,0.000000,81.000000,0.000000,1723,32,0.000000,0,0,3,0.000000,0,0
14588.980469,8.428950,98.525993,0.000000,81.000000,0.000000,1711,31,0.000000,0,0,3,0.000000,0,0
14589.980469,8.428981,98.525925,0.000000,81.000000,0.000000,1753,30,0.000000,0,0,3,0.000000,0,0
14590.980469,8.429009,98.525856,0.000000,81.000000,0.000000,1773,29,0.000000,0,0,3,0.000000,0,0
14591.980469,8.429039,98.525787,0.000000,81.000000,0.000000,1723,28,0.000000,0,0,2,0.000000,0,0
14592.980469,8.429067,98.525726,0.000000,81.000000,0.000000,1741,26,0.000000,0,0,2,0.000000,0,0
14593.980469,8.429093,98.525665,0.000000,81.000000,0.000000,1692,23,0.000000,0,0,2,0.000000,0,0
14594.980469,8.429115,98.525620,0.000000,81.000000,0.000000,1676,20,0.000000,0,0,2,0.000000,0,0
14595.980469,8.429132,98.525566,0.000000,81.000000,0.000000,1667,18,0.000000,0,0,2,0.000000,0,0
14596.980469,8.429147,98.525528,0.000000,81.000000,0.000000,1685,15,0.000000,0,0,1,0.000000,0,0
14597.980469,8.429158,98.525497,0.000000,81.000000,0.000000,1716,11,0.000000,0,0,1,0.000000,0,0
14598.980469,8.429166,98.525475,0.000000,81.000000,0.000000,1683,6,0.000000,0,0,1,0.000000,0,0
14599.980469,8.429170,98.525467,0.000000,81.000000,0.000000,1619,1,0.000000,0,0,1,0.000000,0,0
14600.980469,8.429170,98.525467,0.000000,82.000000,0.000000,1634,0,0.000000,0,0,1,0.000000,0,0
14601.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1678,0,0.000000,0,0,1,0.000000,0,0
14602.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1602,0,0.000000,0,0,0,0.000000,0,0
14603.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1548,0,0.000000,0,0,0,0.000000,0,0
14604.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1527,0,0.000000,0,0,0,0.000000,0,0
14605.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1485,0,0.000000,0,0,0,0.000000,0,0
14606.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1467,0,0.000000,0,0,0,0.000000,0,0
14607.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1412,0,0.000000,0,0,0,0.000000,0,0
14608.980469,8.429166,98.525475,0.000000,82.000000,0.000000,1464,0,0.000000,0,0,0,0.000000,0,0
14609.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1426,0,0.000000,0,0,0,0.000000,0,0
14610.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1451,0,0.000000,0,0,0,0.000000,0,0
14611.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1468,0,0.000000,0,0,0,0.000000,0,0
14612.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1424,0,0.000000,0,0,0,0.000000,0,0
14613.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1401,0,0.000000,0,0,0,0.000000,0,0
14614.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1451,0,0.000000,0,0,0,0.000000,0,0
14615.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1435,0,0.000000,0,0,0,0.000000,0,0
14616.980469,8.429166,98.525475,0.000000,83.000000,0.000000,1427,0,0.000000,0,0,0,0.000000,0,0
14617.980469,8.429166,98.525475,0.000000,84.000000,0.000000,1219,0,0.000000,0,0,0,0.000000,0,0
14618.980469,8.429166,98.525475,0.000000,84.000000,0.000000,1352,0,0.000000,0,0,0,0.000000,0,0
14619.980469,8.429166,98.525475,0.000000,85.000000,0.000000,1369,0,0.000000,0,0,0,0.000000,0,0
14620.980469,8.429166,98.525475,0.000000,85.000000,0.000000,1396,0,0.000000,0,0,0,0.000000,0,0
14621.980469,8.429166,98.525475,0.000000,85.000000,0.000000,1426,0,0.000000,0,0,0,0.000000,0,0
